id_student,code_module,presentation_year,presentation_term,gender,region,highest_education,imd_band,age_band,num_prev_attempts,studied_credits,disability,date_registration,final_weighted_score,total_assessments_submitted,total_clicks,unique_materials_accessed,unemployment_rate,avg_broadband_speed,is_at_risk
282385,FFF,2013,J,M,Scotland,HE Qualification,20-30%,0-35,0,60,N,-26,0,0,28,11,7.1,11.71,1
282849,FFF,2014,J,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,-15,81.25,12,5243,150,7,18.58,0
283035,GGG,2014,B,M,West Midlands Region,Lower Than A Level,70-80%,35-55,0,30,N,-17,0,2,189,15,7.1,19.62,1
283230,FFF,2013,B,M,North Region,A Level or Equivalent,0-10%,0-35,1,120,N,-52,85.75,12,4725,157,9.7,16.22,0
284246,BBB,2014,J,F,Ireland,A Level or Equivalent,30-40%,35-55,0,60,N,17,46.55,5,2279,108,6.1,19.78,1
284326,DDD,2013,B,F,Wales,Lower Than A Level,50-60%,0-35,0,150,N,-16,64.37,2,538,66,8.4,12.17,1
284906,BBB,2013,J,F,East Midlands Region,A Level or Equivalent,70-80%,0-35,2,60,N,-192,88.1,11,405,24,7.9,15.19,0
285193,GGG,2014,B,F,West Midlands Region,Lower Than A Level,10-20%,0-35,0,30,Y,-4,0,8,658,34,7.1,19.62,0
285557,DDD,2013,J,M,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,-79,42.06,7,701,108,7.1,11.71,0
285861,GGG,2014,B,F,North Western Region,Lower Than A Level,40-50%,35-55,0,30,N,-12,0,0,13,5,7,18.58,1
286160,GGG,2013,J,F,North Region,A Level or Equivalent,60-70%,0-35,0,30,N,-46,0,9,1183,49,9.7,16.22,0
286484,FFF,2014,B,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,90,N,-92,54,3,156,33,7,18.58,1
287040,AAA,2014,J,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,90,N,-155,73.1,5,2267,91,5.6,20.01,0
287258,FFF,2014,J,M,Scotland,A Level or Equivalent,60-70%,35-55,0,60,N,-136,83,12,3905,195,6,14.59,0
287309,BBB,2013,J,F,South West Region,Lower Than A Level,40-50%,0-35,2,120,N,-153,70.16,11,648,46,6.1,13.66,0
288717,BBB,2014,B,F,North Western Region,Lower Than A Level,20-30%,0-35,1,60,N,-141,0,0,0,0,7,18.58,1
288967,BBB,2014,B,M,South East Region,Lower Than A Level,20-30%,35-55,0,60,N,-29,77.3,9,689,49,5,20.14,0
288990,BBB,2013,B,M,West Midlands Region,HE Qualification,40-50%,35-55,1,60,N,-47,45.17,4,87,10,9,15.95,1
288994,AAA,2014,J,M,Scotland,A Level or Equivalent,30-40%,0-35,0,120,N,-10,0,0,134,13,6,14.59,1
289397,CCC,2014,J,M,South East Region,A Level or Equivalent,60-70%,0-35,1,60,Y,-121,0,0,23,10,5,20.14,1
290043,DDD,2013,B,M,Scotland,A Level or Equivalent,50-60%,0-35,2,60,N,-16,54.71,11,224,49,7.1,11.71,0
290371,DDD,2013,J,F,London Region,A Level or Equivalent,10-20%,0-35,0,90,N,-121,36,1,254,35,8.9,20.16,1
291005,DDD,2014,B,F,East Anglian Region,Lower Than A Level,50-60%,0-35,1,60,N,-25,83.58,4,1483,134,5.6,20.01,1
291844,BBB,2014,B,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,N,-116,41.47,11,722,51,5.6,20.01,0
294364,DDD,2013,J,M,West Midlands Region,Lower Than A Level,10-20%,0-35,0,60,N,-69,77.65,6,1779,137,9,15.95,1
295741,FFF,2014,B,M,South East Region,A Level or Equivalent,40-50%,35-55,0,180,N,-22,80.75,12,2390,95,5,20.14,0
296222,EEE,2014,J,M,South East Region,A Level or Equivalent,80-90%,0-35,0,90,N,-86,95.32,4,1220,53,5,20.14,0
297582,DDD,2013,B,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,Y,-103,0,0,0,0,9,15.95,1
297990,GGG,2013,J,M,North Western Region,Lower Than A Level,20-30%,35-55,0,30,N,-114,0,7,592,25,8.5,15.1,0
298034,AAA,2014,J,M,Scotland,A Level or Equivalent,70-80%,35-55,0,120,N,-49,72.4,5,1681,71,6,14.59,1
299561,BBB,2013,J,F,South Region,A Level or Equivalent,40-50%,35-55,2,60,Y,-176,0,0,0,0,6,15.25,1
300398,AAA,2013,J,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,-59,78.3,5,1997,55,9,15.95,0
300611,CCC,2014,J,M,North Western Region,HE Qualification,0-10%,0-35,1,30,N,-73,54.66,5,459,31,7,18.58,0
301298,FFF,2013,B,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,90,N,-18,87,2,170,40,6.2,16.41,1
301681,CCC,2014,J,F,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,-115,0,0,0,0,7.7,19.89,1
303218,CCC,2014,J,M,Yorkshire Region,HE Qualification,40-50%,0-35,0,60,N,-15,76.97,9,1458,103,7.3,17.42,0
303617,BBB,2014,J,F,Wales,Lower Than A Level,0-10%,35-55,1,60,N,-31,84.95,5,327,43,6.7,14.8,0
303985,AAA,2014,J,F,Scotland,HE Qualification,70-80%,0-35,1,60,N,-24,76.9,5,381,27,6,14.59,0
305036,EEE,2013,J,M,North Western Region,Lower Than A Level,50-60%,0-35,0,30,N,-25,64.72,4,585,28,8.5,15.1,0
305659,FFF,2014,J,M,South East Region,A Level or Equivalent,80-90%,0-35,0,90,N,-28,87.75,12,1701,103,5,20.14,0
305918,FFF,2014,B,M,South Region,A Level or Equivalent,20-30%,0-35,0,60,N,-82,57,11,1482,92,5,18.12,1
306466,AAA,2013,J,M,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,-58,82.6,5,1220,68,6.2,16.41,0
307230,BBB,2013,J,F,Wales,Lower Than A Level,60-70%,0-35,0,60,N,-44,78.38,3,193,17,8.4,12.17,1
308703,BBB,2013,J,F,Wales,HE Qualification,50-60%,0-35,0,60,N,-44,44.12,5,319,23,8.4,12.17,1
309350,DDD,2014,J,M,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,120,Y,-141,65,2,1578,117,7.3,17.42,1
309756,DDD,2014,B,M,London Region,No Formal quals,20-30%,35-55,2,150,N,-157,40.56,5,777,59,6.8,24.22,1
310205,FFF,2014,J,M,South West Region,Lower Than A Level,40-50%,0-35,1,60,N,-79,68.75,12,3104,132,5.2,16.09,1
312126,FFF,2014,J,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,-22,77,4,739,49,5.6,20.01,1
313561,DDD,2014,J,F,North Western Region,HE Qualification,60-70%,35-55,0,60,N,-82,80.25,7,6802,219,7,18.58,0
313810,BBB,2013,B,F,South Region,A Level or Equivalent,40-50%,0-35,0,60,N,-74,94.82,10,724,90,6,15.25,0
315388,DDD,2013,J,M,South East Region,A Level or Equivalent,50-60%,0-35,1,60,Y,-123,62,1,165,38,6,16.83,1
316061,FFF,2013,J,M,North Western Region,Lower Than A Level,0-10%,0-35,0,180,Y,-38,76,1,220,29,8.5,15.1,1
318068,FFF,2014,B,M,South West Region,A Level or Equivalent,30-40%,0-35,4,120,Y,-22,74.5,12,3042,160,5.2,16.09,0
319325,DDD,2014,J,M,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,60,N,-36,0,0,6,5,7.3,17.42,1
320051,BBB,2013,J,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,120,N,-32,76.28,11,118,11,6.2,16.41,0
320133,FFF,2014,J,F,South Region,A Level or Equivalent,10-20%,0-35,0,90,N,-25,89,12,7494,243,5,18.12,0
321096,FFF,2014,B,M,West Midlands Region,Lower Than A Level,20-30%,35-55,0,60,N,-110,62.5,12,1479,114,7.1,19.62,0
321121,BBB,2014,B,F,West Midlands Region,Lower Than A Level,40-50%,0-35,1,120,N,-73,87.35,11,339,40,7.1,19.62,0
322184,BBB,2014,J,F,South West Region,Lower Than A Level,0-10%,0-35,0,60,N,-100,65,3,831,62,5.2,16.09,1
322509,BBB,2014,B,F,South Region,A Level or Equivalent,40-50%,0-35,0,60,N,-113,68.84,11,950,34,5,18.12,0
323480,FFF,2013,J,F,South Region,HE Qualification,50-60%,0-35,1,60,N,-185,73.5,12,2225,109,6,15.25,0
324338,DDD,2014,J,M,London Region,A Level or Equivalent,40-50%,0-35,0,120,N,-32,81,5,233,45,6.8,24.22,1
325518,EEE,2014,J,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,-14,0,0,75,11,7.1,19.62,1
326995,FFF,2014,B,M,London Region,A Level or Equivalent,20-30%,0-35,0,90,N,-146,0,0,0,0,6.8,24.22,1
328173,DDD,2013,J,F,Scotland,Lower Than A Level,20-30%,0-35,0,90,N,-67,53.58,4,750,85,7.1,11.71,1
330354,EEE,2013,J,F,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,-179,0,0,0,0,9,15.95,1
330937,EEE,2013,J,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,-75,0,0,200,18,6.2,16.41,1
331107,FFF,2014,B,M,Scotland,Lower Than A Level,10-20%,0-35,0,60,N,-43,61.33,4,1057,98,6,14.59,1
331315,DDD,2013,J,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,1,130,N,-23,68.58,7,1271,154,7.9,15.19,0
333129,BBB,2013,B,F,East Anglian Region,Lower Than A Level,10-20%,0-35,2,240,N,-24,50,1,354,27,6.2,16.41,1
333710,FFF,2013,J,M,Ireland,A Level or Equivalent,50-60%,0-35,1,90,N,-44,66,4,728,90,7.5,18.21,1
334048,DDD,2014,J,F,Yorkshire Region,A Level or Equivalent,10-20%,35-55,1,60,N,-115,84.5,7,995,149,7.3,17.42,0
334255,DDD,2013,J,F,Scotland,HE Qualification,30-40%,0-35,0,60,Y,-78,43.76,7,1033,97,7.1,11.71,0
334259,AAA,2013,J,F,London Region,A Level or Equivalent,50-60%,0-35,0,150,N,-32,51.67,2,332,30,8.9,20.16,1
335018,DDD,2014,J,F,London Region,Lower Than A Level,50-60%,0-35,2,60,N,-75,60.46,6,142,26,6.8,24.22,0
335035,BBB,2014,J,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,-56,52.55,5,1291,105,5.6,20.01,1
335582,FFF,2013,J,M,South East Region,A Level or Equivalent,90-100%,35-55,0,120,N,-32,93.25,12,4286,126,6,16.83,0
335600,BBB,2013,B,F,Wales,Lower Than A Level,50-60%,0-35,3,150,N,-102,80,1,116,18,8.4,12.17,1
335910,DDD,2013,J,F,South East Region,A Level or Equivalent,30-40%,0-35,0,60,N,-184,0,0,0,0,6,16.83,1
336258,FFF,2013,B,M,Yorkshire Region,Lower Than A Level,60-70%,0-35,1,60,N,-116,76.5,12,3687,139,8.6,14.59,0
337359,DDD,2014,J,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,-144,77.5,7,494,88,7,18.58,0
338034,DDD,2013,J,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,-86,38.13,7,1082,102,6.1,13.66,1
338076,DDD,2013,B,M,Scotland,HE Qualification,50-60%,0-35,0,90,N,-27,65.65,11,276,62,7.1,11.71,0
338861,BBB,2013,B,F,South West Region,A Level or Equivalent,10-20%,0-35,0,60,N,-22,67.4,4,147,20,6.1,13.66,1
339379,BBB,2013,B,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,-179,90.61,11,412,39,7.9,15.19,0
339519,FFF,2014,J,M,South East Region,Lower Than A Level,40-50%,0-35,0,120,N,-32,60.5,12,3759,229,5,20.14,0
339656,BBB,2013,J,F,London Region,A Level or Equivalent,0-10%,35-55,0,60,N,-115,0,0,0,0,8.9,20.16,1
339728,FFF,2014,B,M,London Region,A Level or Equivalent,10-20%,0-35,0,60,N,-46,78.5,12,4015,150,6.8,24.22,0
339972,AAA,2013,J,M,North Region,A Level or Equivalent,80-90%,0-35,0,60,N,-57,47.8,5,333,28,9.7,16.22,0
340216,BBB,2014,J,F,South Region,A Level or Equivalent,50-60%,0-35,0,90,N,-155,75.3,5,1139,92,5,18.12,0
340831,BBB,2013,B,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,-97,76.3,6,421,30,9,15.95,1
341027,BBB,2014,B,M,East Midlands Region,Lower Than A Level,10-20%,0-35,0,120,N,-190,0,0,0,0,6.5,18.97,1
341096,FFF,2013,J,M,South Region,Lower Than A Level,50-60%,35-55,0,120,N,-54,48.25,12,4100,131,6,15.25,0
341855,DDD,2014,J,F,North Western Region,Lower Than A Level,0-10%,0-35,1,60,N,-53,33.5,7,406,58,7,18.58,1
342125,FFF,2013,B,M,London Region,HE Qualification,10-20%,35-55,0,90,N,-86,64,1,598,62,8.9,20.16,1
342176,DDD,2013,J,M,West Midlands Region,Lower Than A Level,60-70%,35-55,2,60,N,-187,0,0,0,0,9,15.95,1
342234,FFF,2014,B,F,South Region,Post Graduate Qualification,90-100%,35-55,0,120,N,-25,84,12,2782,138,5,18.12,0
342953,FFF,2013,J,M,Wales,A Level or Equivalent,10-20%,0-35,0,60,N,-165,86.75,12,1827,89,8.4,12.17,0
343913,FFF,2013,B,M,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,-16,70,1,202,32,8.9,20.16,1
345128,BBB,2014,J,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,3,60,N,-35,0,0,0,0,5.6,20.01,1
345288,EEE,2014,J,M,North Region,A Level or Equivalent,10-20%,0-35,0,60,N,-74,83.72,4,2875,68,7.7,19.89,0
345313,DDD,2013,B,M,South Region,A Level or Equivalent,80-90%,0-35,0,90,N,-16,33.12,14,563,86,6,15.25,1
346025,AAA,2013,J,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,N,-75,82.4,5,569,34,6.2,16.41,0
346843,AAA,2013,J,F,Scotland,HE Qualification,50-60%,35-55,0,120,N,-44,0,0,164,17,7.1,11.71,1
347864,BBB,2014,B,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,1,60,N,-31,71.86,5,201,13,7.1,19.62,1
348159,FFF,2013,B,F,London Region,HE Qualification,0-10%,0-35,0,60,N,-29,94.25,12,3507,176,8.9,20.16,0
348275,AAA,2014,J,M,Scotland,HE Qualification,40-50%,35-55,0,120,N,-103,54.33,2,545,37,6,14.59,1
348807,AAA,2014,J,M,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,60,N,-22,75.7,5,425,51,6.5,18.97,0
348855,FFF,2014,B,M,Scotland,Post Graduate Qualification,20-30%,35-55,0,60,N,-59,81.25,12,5727,190,6,14.59,0
349040,BBB,2013,B,F,North Region,HE Qualification,80-90%,35-55,0,60,N,-127,69.84,4,1156,32,9.7,16.22,1
349069,CCC,2014,B,M,South West Region,Lower Than A Level,0-10%,0-35,0,60,N,-52,40,1,91,16,5.2,16.09,1
349182,DDD,2013,J,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,2,120,N,-68,0,0,130,32,9,15.95,1
350312,BBB,2014,J,F,Wales,A Level or Equivalent,30-40%,0-35,1,90,N,-74,0,1,103,17,6.7,14.8,1
351500,FFF,2013,B,F,East Anglian Region,Lower Than A Level,70-80%,0-35,1,120,N,-90,69.25,12,3869,170,6.2,16.41,0
352152,FFF,2013,B,M,North Region,A Level or Equivalent,40-50%,35-55,0,90,N,-58,0,0,515,54,9.7,16.22,1
352308,DDD,2014,B,M,South West Region,A Level or Equivalent,10-20%,35-55,0,60,N,-17,0,0,22,4,5.2,16.09,1
353918,BBB,2013,B,F,North Western Region,Lower Than A Level,0-10%,0-35,2,120,N,-95,0,0,0,0,8.5,15.1,1
354552,FFF,2014,B,M,West Midlands Region,A Level or Equivalent,40-50%,35-55,1,60,N,-135,0,0,12,5,7.1,19.62,1
355143,FFF,2013,B,M,North Western Region,A Level or Equivalent,70-80%,35-55,1,150,N,-27,62.86,11,2701,142,8.5,15.1,0
355147,BBB,2014,B,F,South East Region,A Level or Equivalent,70-80%,35-55,1,120,N,-110,79.5,11,638,45,5,20.14,0
355935,DDD,2014,B,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,1,60,N,-136,76.41,7,686,76,7.3,17.42,0
356257,DDD,2013,B,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,210,N,-64,79.38,4,533,57,8.6,14.59,1
356523,CCC,2014,B,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,-22,72.7,4,1210,62,7.1,19.62,1
356561,DDD,2014,J,F,Scotland,A Level or Equivalent,80-90%,0-35,0,90,N,-31,45.38,7,732,41,6,14.59,1
356705,DDD,2014,B,F,South East Region,HE Qualification,20-30%,35-55,0,150,N,-46,76.63,3,571,63,5,20.14,1
357176,CCC,2014,B,M,South West Region,HE Qualification,50-60%,35-55,0,90,N,-34,83.1,4,4648,109,5.2,16.09,0
357942,CCC,2014,B,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,70,N,-24,53.9,4,1522,44,5.6,20.01,1
358289,BBB,2013,J,M,East Anglian Region,Lower Than A Level,10-20%,0-35,0,180,Y,-36,0,0,0,0,6.2,16.41,1
358504,DDD,2013,J,F,London Region,A Level or Equivalent,30-40%,0-35,0,120,N,-127,86.69,7,2290,192,8.9,20.16,0
359156,FFF,2013,B,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,Y,-29,93,12,5287,268,6.2,16.41,0
359958,CCC,2014,J,M,West Midlands Region,A Level or Equivalent,60-70%,55<=,0,60,N,-10,75.01,9,2605,128,7.1,19.62,0
360278,FFF,2014,J,M,East Midlands Region,Lower Than A Level,30-40%,35-55,0,60,N,-88,0,0,224,36,6.5,18.97,1
360726,FFF,2013,B,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,-102,77,12,4461,227,7.1,11.71,0
360938,DDD,2013,B,F,South Region,Lower Than A Level,10-20%,35-55,0,60,N,-86,12.33,3,93,22,6,15.25,1
360986,FFF,2013,J,M,London Region,A Level or Equivalent,10-20%,35-55,1,120,N,-23,57.75,12,4436,173,8.9,20.16,0
362223,CCC,2014,B,F,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,-25,71.07,6,1039,56,5,18.12,0
362760,BBB,2013,B,F,Wales,A Level or Equivalent,10-20%,0-35,0,180,N,-93,53.27,9,662,84,8.4,12.17,1
362877,BBB,2013,B,F,Wales,Lower Than A Level,20-30%,0-35,0,60,N,-128,57,1,504,18,8.4,12.17,1
363151,BBB,2013,J,M,North Western Region,Lower Than A Level,10-20%,35-55,0,655,Y,-81,0,0,0,0,8.5,15.1,1
363273,FFF,2013,J,F,Wales,Lower Than A Level,0-10%,0-35,0,90,N,-15,0,0,8,5,8.4,12.17,1
364322,EEE,2014,J,M,Yorkshire Region,Lower Than A Level,30-40%,35-55,0,30,N,-25,76.84,4,1004,48,7.3,17.42,0
365111,BBB,2014,B,F,Scotland,HE Qualification,30-40%,0-35,1,75,Y,-75,72.12,5,334,26,6,14.59,1
365239,DDD,2013,J,F,South Region,A Level or Equivalent,50-60%,0-35,0,120,N,-184,0,0,401,27,6,15.25,1
366492,FFF,2013,B,M,London Region,A Level or Equivalent,60-70%,35-55,0,90,N,-24,66,12,2697,175,8.9,20.16,0
366821,BBB,2013,B,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,-46,0,0,0,0,9,15.95,1
367696,FFF,2013,B,M,East Anglian Region,A Level or Equivalent,10-20%,0-35,2,60,N,-23,82,1,106,21,6.2,16.41,1
368675,FFF,2014,B,M,South Region,Lower Than A Level,70-80%,35-55,0,60,N,-11,71.25,12,4972,192,5,18.12,0
369208,FFF,2013,J,M,East Midlands Region,Lower Than A Level,10-20%,0-35,0,60,N,-142,56.33,8,1306,98,7.9,15.19,0
369319,DDD,2013,J,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,-171,57.69,6,1627,125,6.2,16.41,0
369450,FFF,2014,J,M,South East Region,Lower Than A Level,40-50%,35-55,0,60,N,-144,74,12,5209,215,5,20.14,0
369908,CCC,2014,B,M,Scotland,HE Qualification,70-80%,35-55,0,60,N,-226,0,0,0,0,6,14.59,1
370089,DDD,2014,B,M,Scotland,HE Qualification,40-50%,35-55,0,120,N,-249,91,1,161,31,6,14.59,1
371113,CCC,2014,B,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,Y,-54,0,0,25,11,5.6,20.01,1
371247,FFF,2013,J,M,East Midlands Region,HE Qualification,80-90%,35-55,1,120,N,-28,62.25,12,1201,101,7.9,15.19,0
371402,GGG,2014,J,F,East Midlands Region,Lower Than A Level,0-10%,35-55,0,30,N,-9,0,9,564,43,6.5,18.97,0
374055,CCC,2014,B,F,Yorkshire Region,A Level or Equivalent,60-70%,35-55,0,90,N,-46,0,0,2,2,7.3,17.42,1
374756,CCC,2014,B,M,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,-90,92.18,6,1206,37,5.2,16.09,0
375856,DDD,2014,B,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,150,N,-29,70.99,6,837,88,5.6,20.01,0
378953,DDD,2013,B,M,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,-152,81.01,6,591,77,8.5,15.1,1
379405,BBB,2013,B,F,North Western Region,A Level or Equivalent,30-40%,35-55,0,120,N,-169,0,0,0,0,8.5,15.1,1
380184,BBB,2014,B,F,Yorkshire Region,A Level or Equivalent,10-20%,0-35,0,210,N,-23,51.66,9,395,43,7.3,17.42,0
380341,DDD,2013,B,F,Scotland,HE Qualification,30-40%,0-35,0,120,N,-29,47.21,13,726,111,7.1,11.71,0
380953,AAA,2013,J,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,-155,67,5,1062,55,7.9,15.19,0
381586,EEE,2014,J,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,60,N,-88,71.64,4,1188,55,7.3,17.42,0
381882,BBB,2014,J,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,1,120,N,-24,56.45,5,566,62,5.6,20.01,1
381927,CCC,2014,B,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,30,N,-40,95.29,9,899,58,7,18.58,0
382086,FFF,2013,B,F,South East Region,Lower Than A Level,90-100%,0-35,0,180,N,-27,0,0,0,0,6,16.83,1
382947,DDD,2013,B,F,Ireland,HE Qualification,60-70%,0-35,0,60,N,-23,0,0,448,31,7.5,18.21,1
383347,CCC,2014,B,M,North Region,Post Graduate Qualification,10-20%,55<=,0,60,N,-29,94.37,9,2753,116,7.7,19.89,0
384106,CCC,2014,J,F,South Region,Lower Than A Level,30-40%,0-35,0,120,N,-18,100,1,442,15,5,18.12,1
385341,BBB,2014,J,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,-79,78,2,147,25,7,18.58,1
385405,BBB,2014,J,M,Ireland,A Level or Equivalent,0-10%,35-55,1,60,N,5,66.55,5,766,42,6.1,19.78,0
385495,DDD,2013,J,M,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,60,N,-68,83.33,2,730,105,6.2,16.41,1
385578,FFF,2013,B,M,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,-58,73,2,286,43,8.5,15.1,1
386121,CCC,2014,B,M,London Region,Lower Than A Level,0-10%,0-35,0,90,N,-92,90,1,236,19,6.8,24.22,1
386140,DDD,2014,J,F,Wales,Lower Than A Level,80-90%,35-55,1,60,N,-81,65,2,403,38,6.7,14.8,1
386189,CCC,2014,B,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,120,N,-222,47.64,2,110,12,5.6,20.01,1
387289,DDD,2014,B,M,East Anglian Region,Lower Than A Level,30-40%,0-35,2,120,N,-75,23.92,2,297,31,5.6,20.01,1
387446,GGG,2014,J,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,30,N,-103,0,8,771,38,5.6,20.01,0
387453,DDD,2013,J,F,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,-205,0,0,0,0,6.1,13.66,1
387656,DDD,2014,B,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,Y,-15,69.67,2,469,55,7,18.58,1
387941,FFF,2013,J,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,-67,0,0,129,15,6.2,16.41,1
389639,DDD,2013,J,M,Scotland,HE Qualification,70-80%,35-55,0,60,N,-39,81.04,7,1024,98,7.1,11.71,0
389773,FFF,2013,B,F,East Midlands Region,A Level or Equivalent,10-20%,0-35,1,90,Y,-173,66,1,1309,137,7.9,15.19,1
390026,DDD,2014,B,M,London Region,Lower Than A Level,50-60%,0-35,0,120,N,-72,66.95,7,1835,159,6.8,24.22,0
390440,FFF,2013,B,M,Wales,Lower Than A Level,50-60%,0-35,1,60,N,-27,82,1,971,66,8.4,12.17,1
391059,CCC,2014,J,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,-114,46.75,7,546,34,7.1,19.62,1
391419,CCC,2014,B,M,South East Region,A Level or Equivalent,10-20%,35-55,0,30,N,-57,25.91,5,2275,55,5,20.14,1
392021,DDD,2013,B,F,North Region,A Level or Equivalent,0-10%,35-55,0,60,N,-36,82.54,8,718,96,9.7,16.22,1
392215,GGG,2013,J,F,South Region,Lower Than A Level,80-90%,0-35,0,30,N,-36,0,9,266,31,6,15.25,0
392281,BBB,2013,J,F,North Region,A Level or Equivalent,10-20%,0-35,1,60,N,-37,69.29,8,311,20,9.7,16.22,1
392289,CCC,2014,B,M,South East Region,A Level or Equivalent,50-60%,0-35,0,30,N,-34,0,0,0,0,5,20.14,1
392802,DDD,2014,B,F,London Region,Lower Than A Level,20-30%,0-35,3,60,N,-17,0,0,72,19,6.8,24.22,1
392994,EEE,2013,J,M,South West Region,Lower Than A Level,70-80%,35-55,0,30,N,-138,96.04,4,5127,69,6.1,13.66,0
394060,EEE,2013,J,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,45,N,-44,64.96,4,320,26,6.2,16.41,0
394311,CCC,2014,B,M,London Region,Lower Than A Level,80-90%,0-35,0,30,N,-234,75.64,8,1503,83,6.8,24.22,0
394314,BBB,2014,J,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,-49,80.9,5,740,68,7.3,17.42,1
395535,DDD,2014,J,M,North Western Region,A Level or Equivalent,0-10%,35-55,0,60,Y,-50,39.75,6,611,49,7,18.58,1
395588,FFF,2013,B,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,1,150,N,-118,77.25,12,7246,288,8.6,14.59,0
395696,FFF,2013,J,M,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,-28,61,12,1672,123,8.5,15.1,0
395814,FFF,2013,J,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,N,-29,76,1,128,33,8.5,15.1,1
395814,FFF,2014,B,M,North Western Region,A Level or Equivalent,40-50%,0-35,1,120,N,-17,76,1,35,5,7,18.58,1
396145,GGG,2013,J,F,North Western Region,Lower Than A Level,10-20%,0-35,0,30,N,-35,0,9,571,41,8.5,15.1,0
396210,DDD,2013,J,M,South East Region,A Level or Equivalent,0-10%,0-35,2,60,N,-30,67.73,7,387,42,6,16.83,0
397310,FFF,2013,B,M,East Anglian Region,Lower Than A Level,50-60%,0-35,1,90,N,-82,50,1,69,26,6.2,16.41,1
398357,FFF,2014,B,M,East Anglian Region,Lower Than A Level,0-10%,35-55,0,90,N,-74,0,0,14,4,5.6,20.01,1
398442,BBB,2014,J,M,Scotland,A Level or Equivalent,70-80%,0-35,0,120,N,-65,64.2,5,830,54,6,14.59,0
398550,FFF,2014,J,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,2,90,N,-155,95,12,2092,118,7.1,19.62,0
398630,FFF,2014,J,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,-88,46.75,12,1816,81,5.6,20.01,0
